"region","time_stamp","val_O3_mean","val_NO2_mean","val_SO2_mean","val_PM10_mean","val_PM2.5_mean","val_O3_max","val_NO2_max","val_SO2_max","val_PM10_max","val_PM2.5_max","val_Corylus","val_Alnus","val_Salix","val_Betula","val_Fraxinus","val_Ulmus","val_Quercus","val_Platanus","val_Poaceae","val_Urtica","val_Artemisia","val_Ambrosia","val_Temperature.mean","val_Temperature.max","val_Humidity.mean","val_Humidity.max","val_Pressure.mean","val_Pressure.max","val_Daily.rain","extra_rings_O3_mean","extra_rings_NO2_mean","extra_rings_SO2_mean","extra_rings_PM10_mean","extra_rings_PM2.5_mean","extra_rings_O3_max","extra_rings_NO2_max","extra_rings_SO2_max","extra_rings_PM10_max","extra_rings_PM2.5_max","extra_rings_Corylus","extra_rings_Alnus","extra_rings_Salix","extra_rings_Betula","extra_rings_Fraxinus","extra_rings_Ulmus","extra_rings_Quercus","extra_rings_Platanus","extra_rings_Poaceae","extra_rings_Urtica","extra_rings_Artemisia","extra_rings_Ambrosia","extra_rings_Temperature.mean","extra_rings_Temperature.max","extra_rings_Humidity.mean","extra_rings_Humidity.max","extra_rings_Pressure.mean","extra_rings_Pressure.max","extra_rings_Daily.rain"
"AB","2018-01-01",43,33.3333333333333,1.5,4,3,159,243.333333333333,64,8,8,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.4,95.9,95.9,977.220833333333,988.4,2.13333333333333,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2018-09-02",35,12.6666666666667,1,11,7,138,156.333333333333,33.5,21,12,0,0,0,0,0,0,0,0,8,27,0,0,16.6333333333333,16.6333333333333,86.7666666666667,86.7666666666667,1016.28333333333,1020.1,0.033333333333333,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"AB","2017-04-26",70,35,1,8,3,173,230,53,12,6,0,0,0,3,1,0,0,0,0,0,0,0,5.075,5.075,72,72,1001.04166666667,1002.3,7.175,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2017-02-04",57,18.6666666666667,1.5,20,7,168,209.666666666667,53,41,14,0,0,0,0,0,0,0,0,0,0,0,0,4.875,4.875,92.65,92.65,974.166666666667,976.3,5.35,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2017-10-06",55,33,0.5,13,5,168,240,28,18,10,0,0,0,0,0,0,0,0,0,0,0,0,10.4,10.4,84.6,84.6,1006,1008.2,0.325,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0
"AB","2017-10-03",58,30.3333333333333,0.5,7,2,162,232,28,10,8,0,0,0,0,0,0,0,0,0,0,0,0,10.7833333333333,10.7833333333333,77.65,77.65,1002.95,1005.4,0.85,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0
"AB","2018-06-04",72,26.3333333333333,1.5,12,6,177,168.666666666667,33.5,20,12,0,0,0,0,0,0,0,0,3,4,0,0,11.525,11.525,94.275,94.275,1011.73333333333,1013.7,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-06-05",74,26,1.5,25,6,176,255.666666666667,64,42,12,0,0,0,0,0,0,0,0,15,8,0,0,12.75,12.75,82.925,82.925,1013.15833333333,1013.9,0.025,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-06-06",72,33,3,23,8,173,92.3333333333333,60,32,14,0,0,0,0,0,0,0,0,16,10,0,0,12.45,12.45,84.225,84.225,1000.58958333333,1001.8,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2017-09-27",57,27.3333333333333,2,32,18,170,216.666666666667,61,38,23,0,0,0,0,0,0,0,0,0,0,0,0,13.85,13.85,78.8,78.8,995.966666666667,1000.7,0.133333333333333,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,5,5,0
"AB","2017-09-24",49,17.6666666666667,1,31,14,160,189.333333333333,53,42,22,0,0,0,0,0,0,0,0,0,0,0,0,14.15,14.15,88.4125,88.4125,997.516666666667,998.8,0.033333333333333,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,5,5,0
"AB","2018-05-26",85,29.3333333333333,1.5,22,14,192,199.333333333333,64,28,18,0,0,0,0,1,0,10,0,1,0,4,0,11.525,11.525,83.825,83.825,1023.54583333333,1024.4,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2017-01-17",11,60.3333333333333,1,9,7,115,20.6666666666667,33.5,20,17,0,0,0,0,0,0,0,0,0,0,0,0,8.125,8.125,97,97,1013.64583333333,1016,0.475,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2017-09-18",36,38.3333333333333,2,8,3,143,239,34,12,7,0,0,0,0,0,0,0,0,0,0,0,0,9.73333333333333,9.73333333333333,84.1,84.1,999.625,1000.8,1.06666666666667,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2017-09-15",50,26.3333333333333,1,7,3,145,200.666666666667,39,13,6,0,0,0,0,0,0,0,0,0,0,0,0,11.5333333333333,11.5333333333333,76.2,76.2,994.825,995.6,3.86666666666667,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2018-05-17",59,35.3333333333333,6.5,19,7,167,246.333333333333,85.5,47,13,0,0,0,0,0,0,0,0,1,0,1,1,11.025,11.025,64.7,64.7,1009.52291666667,1011.3,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-10-27",60,26,1,11,4,159,169.666666666667,39,19,8,0,0,0,0,0,0,0,0,0,0,0,0,2.58,2.58,86.5,86.5,1021.26666666667,1027.8,15.94,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"AB","2018-10-28",44,30.3333333333333,2.5,7,4,149,239,68,14,12,0,0,0,0,0,0,0,0,0,0,0,0,3.775,3.775,89.225,89.225,1025.42916666667,1027.8,6.5,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"AB","2017-06-21",42,29.6666666666667,3.5,16,8,151,230.333333333333,39.5,30,14,0,0,0,0,0,0,0,0,5,14,0,0,13.7666666666667,13.7666666666667,84.2,84.2,994.204166666667,997.7,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2018-02-20",60,37,1.5,13.3333333333333,6.83333333333333,171,247.333333333333,69.5,26.8333333333333,18.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,5.45,5.45,84.4,84.4,1003.03541666667,1008.4,7.45,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-02-17",51,35,1,10,5,162,172.666666666667,33.5,22,15,0,0,0,0,0,0,0,0,0,0,0,0,2.03333333333333,2.03333333333333,92.9,92.9,994.295833333334,996.75,0.4,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-05-11",74,29.3333333333333,1.5,31,12,4,230.333333333333,39,48,20,0,0,0,5,0,0,3,0,0,0,3,0,10.35,10.35,72,72,995.054166666665,997.8,0.1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2017-11-20",59,45,2.5,7,2,163,129.5,91.5,10,7,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.2,95.9,95.9,992.395833333333,997.3,10.675,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2018-10-21",47,21,1,6,3,157,222,39,12,8,0,0,0,0,0,0,0,0,0,0,0,0,10.38,10.38,93.14,93.14,1019.65,1025.9,2.44,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"AB","2018-05-02",75,33,1.5,10,4,185,247,39,20,9,0,0,0,34,0,0,24,0,0,0,0,0,5.45,5.45,94.55,94.55,977.697916666667,984.85,12.575,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-04-29",68,27,4,9,4,175,216.666666666667,66,13,6,6,0,0,29,0,0,16,0,0,0,0,0,6.25,6.25,74.4,74.4,1008.03333333333,1009,3.775,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-12-29",47,29.3333333333333,2,8,4,167,150,75,15,10,0,0,0,0,0,0,0,0,0,0,0,0,9.32,9.32,82.14,82.14,1019.87083333333,1027,1.9,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"AB","2017-08-22",55,29.6666666666667,1,18,5,164,255,69.5,24,7,0,0,0,0,0,0,0,0,1,0,0,0,14.95,14.95,93.675,93.675,997.283333333333,1000,0.025,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2018-04-23",62,29,0.5,7,2,169,241.333333333333,28,12,6,12,0,0,2,0,1,17,0,0,0,0,0,10.2,10.2,74.675,74.675,986.7375,987.8,0.775,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-04-20",58,36,0.5,11,4,182,242.666666666667,33.5,19,8,5,0,3,0,0,1,0,0,0,0,0,0,13.7666666666667,13.7666666666667,68.0333333333333,68.0333333333333,1001.01875,1002.9,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-12-20",22,41.6666666666667,1.5,14,8,129,251.666666666667,64,24,12,0,0,0,0,0,0,0,0,0,0,0,0,3.58,3.58,93.72,93.72,978.235416666667,979.45,0.04,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2017-06-04",42,23.6666666666667,0.5,6,4,157,218.333333333333,28,9,8,0,0,0,0,0,0,0,0,10,3,0,0,13.4666666666667,13.4666666666667,70.4333333333333,70.4333333333333,993.991666666667,995,10.6,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2018-04-14",43,26.6666666666667,1,23,17,159,226.666666666667,15,38,25,0,0,2,2,1,12,0,0,0,0,0,0,7.375,7.375,89.5666666666667,89.5666666666667,1004.7,1006.4,0.15,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-04-11",85,46.6666666666667,4,46,13,184,43.6666666666667,15,52,16,0,1,1,6,8,1,0,0,0,0,0,0,6.8,6.8,87.325,87.325,997.795833333332,998.7,6.875,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-03-16",81,23,2.5,44,16,178,237.666666666667,75,56,21,0,0,0,0,0,0,0,0,0,0,0,0,1.825,1.825,95.45,95.45,990.958333333333,999.35,11.775,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2017-12-25",58,15.6666666666667,1,4,3,158,185,39,9,6,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.3,95.6,95.6,980.979166666667,991.4,3.73333333333333,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2018-12-13",36,18,1.5,17,7,141,183.666666666667,64,21,10,0,0,0,0,0,0,0,0,0,0,0,0,4.66,4.66,81.825,81.825,1017.16666666667,1019.9,1.82,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"AB","2018-04-05",60,42.3333333333333,1,8,3,175,172.666666666667,64,15,9,1,12,0,2,0,2,0,0,0,0,0,0,3.7,3.7,76.525,76.525,988.795833333334,994.8,3.05,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-04-02",82,41.3333333333333,5,9,4,5,168.666666666667,130,30,18,1,1,0,1,0,0,0,0,0,0,0,0,2.75,2.75,87.4,87.4,997.595833333333,1002.4,0.575,0,0,3,0,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-12-02",10,43,1.5,13,10,131,256.333333333333,64,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0.466666666666667,0.466666666666667,97.7333333333333,97.7333333333333,977.9375,980.9,0.266666666666667,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2017-07-26",39,28.6666666666667,1.5,11,6,145,142.666666666667,33.5,23,14,0,0,0,0,0,0,0,0,3,0,0,0,12.9333333333333,12.9333333333333,95.3666666666667,95.3666666666667,984.708333333333,991.1,3.7,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2018-03-27",45,41.3333333333333,1.5,21,10,162,251.666666666667,119,77,30,0,1,0,0,0,1,0,0,0,0,0,0,4.36666666666667,4.36666666666667,85.1,85.1,985.391666666666,990.35,4.33333333333333,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-03-24",51,44.3333333333333,0.5,9,3,169,162,58.5,14,6,0,1,0,0,0,0,0,0,0,0,0,0,5.5,5.5,72.6,72.6,984.229166666667,988.7,3.5,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-11-23",45,48,5,13,5,159,167,66.5,20,7,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,92.84,92.84,1018.9,1021.6,13.14,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"AB","2017-07-17",36,29,1,13,7,143,238.666666666667,33.5,21,13,0,0,0,0,0,0,0,0,62,27,1,0,16.5,16.5,81.4333333333333,81.4333333333333,1004.85,1006.4,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2018-03-18",92,24.6666666666667,3.5,30,8,190,236,34,39,12,0,0,0,0,0,1,0,0,0,0,0,0,1.1,1.1,94.525,94.525,1019.9625,1021.2,1.8,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-03-15",79,15,3,50,19,180,231,91.5,61,23,1,0,0,0,0,0,0,0,0,0,0,0,3.73333333333333,3.73333333333333,82.8,82.8,980.23125,983.95,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2017-11-28",59,33.6666666666667,1,7,3,177,239.333333333333,33.5,16,7,0,0,0,0,0,0,0,0,0,0,0,0,3.725,3.725,91.3,91.3,990.7,992.7,11.125,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2017-09-08",25,42,0.5,7,2,144,182.333333333333,27.5,11,8,0,0,0,0,0,0,0,0,0,0,0,0,11.5333333333333,11.5333333333333,96.1,96.1,978.945833333333,983.4,5.5,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2018-11-16",16,45,2,18,13,138,100.666666666667,45,34,26,0,0,0,0,0,0,0,0,0,0,0,0,6.62,6.62,92.1,92.1,1021.7125,1026.2,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"AB","2018-03-09",41,57.3333333333333,2,12,6,163,105.333333333333,86,23,16,0,0,0,0,0,0,0,0,0,0,0,0,2.76666666666667,2.76666666666667,80.2666666666667,80.2666666666667,978.325,980.8,0.033333333333333,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-03-06",66,40,4.5,29,13,173,141.666666666667,71,53,27,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,2.33333333333333,91.7666666666667,91.7666666666667,973.16875,974.95,25.8333333333333,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-11-05",11,33.3333333333333,2,36,23,132,223.333333333333,64,44,33,0,0,0,0,0,0,0,0,0,0,0,0,9.06,9.06,96.925,96.925,1002.75833333333,1005.1,2.56,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"AB","2017-06-29",63,26,1.5,11,5,164,186.666666666667,64,16,8,0,0,0,0,0,0,0,0,0,1,0,0,11.3666666666667,11.3666666666667,94.2,94.2,978.445833333333,981.1,3.93333333333333,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2018-02-28",78,30.3333333333333,8.5,22,7,176,243.666666666667,78,29,10,0,0,0,0,0,0,0,0,0,0,0,0,-3.53333333333333,-3.53333333333333,84.2666666666667,84.2666666666667,1011.72916666667,1013.25,3.7,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-02-25",62,19.3333333333333,2,19,7,163,184.666666666667,69.5,22,10,0,0,0,0,0,0,0,0,0,0,0,0,3.23333333333333,3.23333333333333,76.6333333333333,76.6333333333333,1012.90625,1016,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-08-07",32,26,1.5,6.625,2.5,138,222,58.5,10.625,6.5,0,0,0,0,0,0,0,0,1,12,0,0,15.82,15.82,75.18,75.18,1004.375,1008.3,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"AB","2018-08-08",36,29.3333333333333,0.5,8.25,2.75,137,213.666666666667,33.5,12,5.5,0,0,0,0,0,0,0,0,0,5,0,0,15.12,15.12,69.66,69.66,1003.32083333333,1007.2,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"AB","2017-04-01",53,44.3333333333333,1,7,4,167,172.666666666667,28,14,7,6,0,0,0,0,0,0,0,0,0,0,0,11.3,11.3,78.85,78.85,988.854166666667,996.7,1.83333333333333,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2017-12-01",47,53,1.5,6,3,167,93.6666666666667,50,9,6,0,0,0,0,0,0,0,0,0,0,0,0,2.2,2.2,86.15,86.15,1005.74166666667,1008.9,4.525,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2018-01-20",47,49.3333333333333,1.5,4,3,158,261.333333333333,80.5,9,6,0,0,0,0,0,0,0,0,0,0,0,0,-3.56666666666667,-3.56666666666667,88.4333333333333,88.4333333333333,980.652083333334,988.85,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2017-10-31",12,43.6666666666667,0.5,8,5,133,182,28,15,11,0,0,0,0,0,0,0,0,0,0,0,0,10.4,10.4,93.26,93.26,1003.725,1007.4,2.25,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,5,5,0
"AB","2017-11-01",44,35.6666666666667,0.5,6,2,159,260.666666666667,28,11,4,0,0,0,0,0,0,0,0,0,0,0,0,12.6,12.6,83.6,83.6,998.0875,1001.2,1.875,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2018-08-01",43,16.6666666666667,2,16,7,147,194.666666666667,63.5,24,12,0,0,0,0,0,0,0,0,2,1,0,0,15.76,15.76,74.8,74.8,995.716666666669,997.75,0.08,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-02-10",52,33.3333333333333,2.5,10,6,160,256.666666666667,55.5,16,11,0,0,0,0,0,0,0,0,0,0,0,0,2.85,2.85,91.45,91.45,977.247916666666,989.35,1.2,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-02-07",49,49.6666666666667,1.5,8,4,167,39.6666666666667,75,16,11,0,0,0,0,0,0,0,0,0,0,0,0,-1.825,-1.825,85.65,85.65,995.262500000002,998.8,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-10-09",49,15.3333333333333,1,7,4,151,175,39,11,8,0,0,0,0,0,0,0,0,0,0,0,0,14.22,14.22,80.56,80.56,1001.20833333333,1006.9,0.38,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"AB","2017-06-02",41,40.3333333333333,1,9,5,164,247.666666666667,33.5,18,14,0,0,0,0,0,0,1,1,16,3,0,0,14.8,14.8,86.325,86.325,996.491666666667,997,2.65,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2018-02-01",68,33,1.5,10,4,165,116.333333333333,50,19,8,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.7,88.1666666666667,88.1666666666667,977.777083333334,987.85,3.73333333333333,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-01-29",59,37.6666666666667,3,6,2,166,248,86,11,6,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.2,81.1666666666667,81.1666666666667,993.98125,1000.8,6.9,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-09-30",52,18.6666666666667,1,9,4,158,217.666666666667,38.5,15,8,0,0,0,0,0,0,0,0,0,0,0,0,8.76666666666667,8.76666666666667,72.4666666666667,72.4666666666667,1013.35,1021.8,0.333333333333333,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"AB","2017-05-24",34,46.3333333333333,1,9,5,156,171.333333333333,28,20,10,0,0,0,0,0,0,3,5,3,0,1,0,16.35,16.35,80.15,80.15,1006.1375,1007.1,0.225,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2018-01-23",53,32,1.5,7,3,164,169.666666666667,44.5,18,10,0,0,0,0,0,0,0,0,0,0,0,0,5.76666666666667,5.76666666666667,96.5,96.5,978.720833333334,985.65,1.96666666666667,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2017-12-24",48,33,1,5,3,157,257,38.5,9,8,0,0,0,0,0,0,0,0,0,0,0,0,9.83333333333333,9.83333333333333,86.6,86.6,1000.14583333333,1007.5,2.16666666666667,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2017-10-04",45,37,1.5,10,4,156,242.666666666667,69.5,17,8,0,0,0,0,0,0,0,0,0,0,0,0,10.075,10.075,82,82,998.966666666667,1003.8,0.3,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0
"AB","2017-10-05",60,24.3333333333333,1,8,3,163,178.666666666667,39,16,8,0,0,0,0,0,0,0,0,0,0,0,0,10.15,10.15,85.025,85.025,998.995833333333,1005.5,1.625,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0
"AB","2018-09-23",52,20,1.5,6,2,158,205.666666666667,69.5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,7.7,7.7,79.3,79.3,1019.55833333333,1027.1,0.266666666666667,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"AB","2018-01-14",40,13.6666666666667,1.5,29,19,147,109.333333333333,44.5,36,26,0,0,0,0,0,0,0,0,0,0,0,0,3.96666666666667,3.96666666666667,91.9666666666667,91.9666666666667,987.229166666667,996.35,1.2,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-01-11",29,61,4,12,6,143,31.6666666666667,72.5,30,24,0,0,0,0,0,0,0,0,0,0,0,0,4.06666666666667,4.06666666666667,90.6666666666667,90.6666666666667,1000.31875,1006.55,0.7,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-09-12",42,31.3333333333333,1,8,3,145,248.666666666667,39,10,6,0,0,0,0,0,0,0,0,0,0,0,0,12.3,12.3,62.7666666666667,62.7666666666667,1012.4625,1015.1,0.066666666666667,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"AB","2017-05-06",78,24.6666666666667,3,15,10,6,201,61,20,16,0,0,9,48,0,0,4,1,1,0,4,0,9.775,9.775,71.625,71.625,996.354166666667,999.1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0
"AB","2018-01-05",37,48.6666666666667,4,9,5,151,185.666666666667,61,20,16,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.3,93.6,93.6,975.991666666667,986.45,8.1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-01-02",40,36.3333333333333,2,7,3,152,241.333333333333,83,13,12,0,0,0,0,0,0,0,0,0,0,0,0,-0.533333333333333,-0.533333333333333,91.3,91.3,974.885416666667,981.7,0.166666666666667,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"AB","2018-09-03",51,31.6666666666667,1.5,10,4,148,179.666666666667,39,16,9,0,0,0,0,0,0,0,0,0,3,0,0,10.5333333333333,10.5333333333333,94.9,94.9,1023.8875,1025.5,3.13333333333333,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
